test_name,file,line,rule_id,cwe,severity,message,tool
BenchmarkTest00064,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00064.java,79,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest00064,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00064.java,92,java.lang.security.httpservlet-path-traversal.httpservlet-path-traversal,CWE-22,error,"Detected a potential path traversal. A malicious actor could control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are sanitized. You may also consider using a utility method such as org.apache.commons.io.FilenameUtils.getName(...) to only retrieve the file name from the path.",semgrep
BenchmarkTest00066,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00066.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00067,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00067.java,89,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00068,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00068.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00070,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00070.java,74,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,CWE-328,warning,"Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Instead, use PBKDF2 for password hashing or SHA256 or SHA512 for other hash function applications.",semgrep
BenchmarkTest00071,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00071.java,74,java.lang.security.audit.crypto.use-of-sha1.use-of-sha1,CWE-328,warning,"Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Instead, use PBKDF2 for password hashing or SHA256 or SHA512 for other hash function applications.",semgrep
BenchmarkTest00073,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00073.java,88,java.lang.security.audit.crypto.use-of-md5.use-of-md5,CWE-328,warning,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use HMAC instead.,semgrep
BenchmarkTest00077,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00077.java,97,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
BenchmarkTest00077,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00077.java,99,java.lang.security.audit.command-injection-process-builder.command-injection-process-builder,CWE-78,error,A formatted or concatenated string was detected as input to a ProcessBuilder call. This is dangerous if a variable is controlled by user input and could result in a command injection. Ensure your variables are not controlled by users or sufficiently sanitized.,semgrep
BenchmarkTest00078,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00078.java,75,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00079,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00079.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00080,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00080.java,68,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00081,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00081.java,68,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00082,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00082.java,69,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00083,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00083.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00084,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java,70,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00085,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00086,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java,73,java.lang.security.audit.crypto.weak-random.weak-random,CWE-330,warning,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",semgrep
BenchmarkTest00087,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java,92,java.lang.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag,CWE-614,warning,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);',semgrep
BenchmarkTest00090,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java,82,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
BenchmarkTest00091,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java,77,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
BenchmarkTest00092,data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java,96,java.lang.security.audit.tainted-cmd-from-http-request.tainted-cmd-from-http-request,CWE-78,error,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",semgrep
