test_name,file,line,rule_id,severity,message,tool
BenchmarkTest00335,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00335.java,66,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00342,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00342.java,70,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00343,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00343.java,65,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00344,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00344.java,65,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00346,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00346.java,53,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00346,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00346.java,55,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00347,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00347.java,47,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00354,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00354.java,60,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00354,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00354.java,60,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00355,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00355.java,73,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00355,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00355.java,73,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00356,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00356.java,58,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00356,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00356.java,58,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00357,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00357.java,63,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00358,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00358.java,64,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00368,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00368.java,48,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00369,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00369.java,51,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00371,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00371.java,54,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00372,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00372.java,54,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00397,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00397.java,50,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00398,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00398.java,54,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00399,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00399.java,69,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00400,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00400.java,67,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00401,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00401.java,55,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00402,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00402.java,52,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00428,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00428.java,63,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00429,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00429.java,60,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00430,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00430.java,60,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00435,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00435.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00436,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00436.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00437,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00437.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00438,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00438.java,58,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00439,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00439.java,53,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00440,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00440.java,59,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00441,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00441.java,55,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00445,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00445.java,83,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00445,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00445.java,83,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest00446,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00446.java,68,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00446,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00446.java,68,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest00448,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00448.java,62,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00448,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00448.java,62,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00449,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00449.java,60,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00449,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00449.java,60,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00450,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00450.java,87,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00451,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00451.java,72,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00461,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00461.java,52,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00462,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00462.java,68,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00462,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00462.java,70,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00464,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00464.java,56,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00465,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00465.java,56,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00482,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00482.java,53,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00483,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00483.java,58,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00484,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00484.java,57,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00485,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00485.java,54,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00486,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00486.java,52,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00487,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00487.java,57,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00488,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00488.java,62,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00489,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00489.java,57,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00490,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00490.java,62,java:S2245,MAJOR,Make sure that using this pseudorandom number generator is safe here.,sonarqube
BenchmarkTest00509,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00509.java,65,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00510,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00510.java,78,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00512,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00512.java,57,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00513,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00513.java,63,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00514,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00514.java,62,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00515,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00515.java,67,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00516,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00516.java,76,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00517,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00517.java,62,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00518,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00518.java,59,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00519,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00519.java,63,java:S2077,MAJOR,Make sure using a dynamically formatted SQL query is safe here.,sonarqube
BenchmarkTest00521,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00521.java,80,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest00521,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00521.java,80,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00522,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00522.java,79,java:S5542,CRITICAL,Use another cipher mode or disable padding.,sonarqube
BenchmarkTest00522,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00522.java,79,java:S5547,CRITICAL,Use a strong cipher algorithm.,sonarqube
BenchmarkTest00524,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00524.java,97,java:S5542,CRITICAL,Use a secure cipher mode.,sonarqube
BenchmarkTest00531,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00531.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00531,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00531.java,75,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00532,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00532.java,83,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00533,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00533.java,73,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00534,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00534.java,82,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00536,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00536.java,68,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
BenchmarkTest00537,owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00537.java,63,java:S4790,CRITICAL,Make sure this weak hash algorithm is not used in a sensitive context here.,sonarqube
