test_name,real_vulnerability,cwe,num_tools_agreeing,flagged_by_semgrep,flagged_by_sonar,cwe_historical_precision,message,ml_risk_score,ml_priority,file,line
BenchmarkTest00084,1,CWE-330,2,1,1,1.0,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",1.0,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00084.java,70
BenchmarkTest00085,1,CWE-330,2,1,1,1.0,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",1.0,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00085.java,73
BenchmarkTest00086,1,CWE-330,2,1,1,1.0,"Detected use of the functions `Math.random()` or `java.util.Random()`. These are both not cryptographically strong random number generators (RNGs). If you are using these RNGs to create passwords or secret tokens, use `java.security.SecureRandom` instead.",0.9995454545454545,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00086.java,73
BenchmarkTest00087,1,CWE-614,1,1,0,1.0,A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'cookie.setSecure(true);',0.9627534145944583,P1 - Critical (ML High-Confidence Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00087.java,92
BenchmarkTest00088,0,CWE-614,0,0,0,1.0,,0.1144990611140598,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00089,0,CWE-614,0,0,0,1.0,,0.10974908684119335,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00090,0,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5683792859920807,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java,82
BenchmarkTest00091,1,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5114755110284748,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java,77
BenchmarkTest00092,1,CWE-78,1,1,0,0.5177,"Detected input from a HTTPServletRequest going into a 'ProcessBuilder' or 'exec' command. This could lead to command injection if variables passed into the exec commands are not properly sanitized. Instead, avoid using these OS commands with user-supplied input, or, if you must use these commands, use a whitelist of specific values.",0.5114755110284748,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java,96
BenchmarkTest00093,0,CWE-78,0,0,0,0.5177,,0.25757145186081115,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00094,0,CWE-330,0,0,0,1.0,,0.0331840260624013,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00095,0,CWE-330,0,0,0,1.0,,0.03391968678800127,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00096,0,CWE-330,0,0,0,1.0,,0.03391968678800127,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00097,0,CWE-501,1,1,0,0.7234,"Detected a request with potential user-input going into a OutputStream or Writer object. This bypasses any view or template environments, including HTML escaping, which may expose this application to cross-site scripting (XSS) vulnerabilities. Consider using a view technology such as JavaServer Faces (JSFs) which automatically escapes HTML views.",0.711595332929724,P2 - High (ML Probable Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00097.java,76
BenchmarkTest00098,1,CWE-501,1,1,0,0.7234,"Detected input from a HTTPServletRequest going into a session command, like `setAttribute`. User input into such a command could lead to an attacker inputting malicious code into your session parameters, blurring the line between what's trusted and untrusted, and therefore leading to a trust boundary violation. This could lead to programmers trusting unvalidated data. Instead, thoroughly sanitize user input before passing it into such function calls.",0.6568111284096806,P2 - High (ML Probable Vulnerability),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00098.java,69
BenchmarkTest00099,0,CWE-501,0,0,0,0.7234,,0.35188225499567877,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00100,1,CWE-89,1,0,1,0.5746,Make sure using a dynamically formatted SQL query is safe here.,0.27192466062372905,P4 - Low (ML Suppressed / Likely False Alarm),owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00100.java,80
BenchmarkTest00101,1,CWE-89,1,0,1,0.5746,Make sure using a dynamically formatted SQL query is safe here.,0.27192466062372905,P4 - Low (ML Suppressed / Likely False Alarm),owasp-benchmark:data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00101.java,84
BenchmarkTest00102,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6382802301796155,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00102.java,73
BenchmarkTest00103,1,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6314792486337455,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00103.java,76
BenchmarkTest00104,0,CWE-89,1,1,0,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6314792486337455,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00104.java,76
BenchmarkTest00105,0,CWE-89,2,1,1,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6221370751503495,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java,76
BenchmarkTest00106,1,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.5278626301234679,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00106.java,83
BenchmarkTest00107,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.5476500971406442,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java,94
BenchmarkTest00108,1,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.5278626301234679,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00108.java,92
BenchmarkTest00109,1,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.490638252758374,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00109.java,80
BenchmarkTest00110,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.4901655263130386,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00110.java,94
BenchmarkTest00111,1,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.5476500971406442,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00111.java,83
BenchmarkTest00112,1,CWE-89,2,1,1,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6221370751503495,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00112.java,73
BenchmarkTest00113,0,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.46739305534568415,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00113.java,79
BenchmarkTest00114,0,CWE-89,2,1,1,0.5746,Detected input from a HTTPServletRequest going into a SQL sink or statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use parameterized SQL queries or properly sanitize user input instead.,0.6315115188114625,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,76
BenchmarkTest00115,1,CWE-89,2,1,1,0.5746,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements (java.sql.PreparedStatement) instead. You can obtain a PreparedStatement using 'connection.prepareStatement'.,0.4901655263130386,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00115.java,78
BenchmarkTest00116,0,CWE-643,0,0,0,0.5185,,0.1517839483531927,P4 - Low (ML Suppressed / Likely False Alarm),,
BenchmarkTest00117,0,CWE-643,1,1,0,0.5185,"Detected input from a HTTPServletRequest going into a XPath evaluate or compile command. This could lead to xpath injection if variables passed into the evaluate or compile commands are not properly sanitized. Xpath injection could lead to unauthorized access to sensitive information in XML documents. Instead, thoroughly sanitize user input or use parameterized xpath queries if you can.",0.4922262947505719,P3 - Medium (ML Moderate / Needs Review),data/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00117.java,90
