test_name,cwe,real_vulnerability,flagged_by_semgrep,outcome
BenchmarkTest02536,89,False,True,false_positive
BenchmarkTest02537,89,True,True,true_positive
BenchmarkTest02538,89,False,True,false_positive
BenchmarkTest02539,89,False,True,false_positive
BenchmarkTest02540,89,False,True,false_positive
BenchmarkTest02541,89,False,True,false_positive
BenchmarkTest02542,89,True,True,true_positive
BenchmarkTest02543,89,True,True,true_positive
BenchmarkTest02544,89,False,True,false_positive
BenchmarkTest02545,89,True,True,true_positive
BenchmarkTest02546,89,False,True,false_positive
BenchmarkTest02547,327,False,False,true_negative
BenchmarkTest02548,327,True,True,true_positive
BenchmarkTest02549,327,True,True,true_positive
BenchmarkTest02550,327,True,True,true_positive
BenchmarkTest02551,327,False,False,true_negative
BenchmarkTest02552,327,False,False,true_negative
BenchmarkTest02553,90,False,True,false_positive
BenchmarkTest02554,22,False,True,false_positive
BenchmarkTest02555,22,True,True,true_positive
BenchmarkTest02556,22,True,True,true_positive
BenchmarkTest02557,22,False,True,false_positive
BenchmarkTest02558,22,False,True,false_positive
BenchmarkTest02559,22,True,True,true_positive
BenchmarkTest02560,22,True,True,true_positive
BenchmarkTest02561,22,True,True,true_positive
BenchmarkTest02562,22,True,True,true_positive
BenchmarkTest02563,22,False,True,false_positive
BenchmarkTest02564,22,True,True,true_positive
BenchmarkTest02565,22,True,True,true_positive
BenchmarkTest02566,22,False,True,false_positive
BenchmarkTest02567,22,True,True,true_positive
BenchmarkTest02568,22,False,True,false_positive
BenchmarkTest02569,22,True,True,true_positive
BenchmarkTest02570,22,False,False,true_negative
BenchmarkTest02571,90,False,True,false_positive
BenchmarkTest02572,90,False,True,false_positive
BenchmarkTest02573,328,True,True,true_positive
BenchmarkTest02574,328,True,True,true_positive
BenchmarkTest02575,328,True,True,true_positive
BenchmarkTest02576,328,False,False,true_negative
BenchmarkTest02577,328,True,False,false_negative
BenchmarkTest02578,79,True,True,true_positive
BenchmarkTest02579,79,True,True,true_positive
BenchmarkTest02580,79,True,True,true_positive
BenchmarkTest02581,79,False,True,false_positive
BenchmarkTest02582,79,True,True,true_positive
BenchmarkTest02583,79,True,True,true_positive
BenchmarkTest02584,79,True,True,true_positive
BenchmarkTest02585,79,True,True,true_positive
BenchmarkTest02586,79,True,True,true_positive
BenchmarkTest02587,79,True,True,true_positive
BenchmarkTest02588,79,True,True,true_positive
BenchmarkTest02589,79,False,True,false_positive
BenchmarkTest02590,79,False,True,false_positive
BenchmarkTest02591,79,True,True,true_positive
BenchmarkTest02592,79,True,True,true_positive
BenchmarkTest02593,79,False,True,false_positive
BenchmarkTest02594,79,False,True,false_positive
BenchmarkTest02595,79,True,True,true_positive
BenchmarkTest02596,79,False,True,false_positive
BenchmarkTest02597,79,True,True,true_positive
BenchmarkTest02598,79,True,True,true_positive
BenchmarkTest02599,79,False,True,false_positive
BenchmarkTest02600,79,True,True,true_positive
BenchmarkTest02601,79,False,True,false_positive
BenchmarkTest02602,330,True,True,true_positive
BenchmarkTest02603,330,True,True,true_positive
BenchmarkTest02604,330,True,True,true_positive
BenchmarkTest02605,330,True,True,true_positive
BenchmarkTest02606,330,True,True,true_positive
BenchmarkTest02607,614,False,False,true_negative
BenchmarkTest02608,79,True,True,true_positive
BenchmarkTest02609,79,False,True,false_positive
BenchmarkTest02610,78,False,True,false_positive
BenchmarkTest02611,78,True,True,true_positive
BenchmarkTest02612,78,True,True,true_positive
BenchmarkTest02613,78,True,True,true_positive
BenchmarkTest02614,330,False,False,true_negative
BenchmarkTest02615,330,False,False,true_negative
BenchmarkTest02616,330,False,False,true_negative
BenchmarkTest02617,330,False,False,true_negative
BenchmarkTest02618,330,False,False,true_negative
BenchmarkTest02619,330,False,False,true_negative
BenchmarkTest02620,330,False,False,true_negative
BenchmarkTest02621,330,False,False,true_negative
BenchmarkTest02622,501,True,True,true_positive
BenchmarkTest02623,501,True,True,true_positive
BenchmarkTest02624,501,True,True,true_positive
BenchmarkTest02625,89,True,True,true_positive
BenchmarkTest02626,89,False,True,false_positive
BenchmarkTest02627,89,True,True,true_positive
BenchmarkTest02628,89,True,True,true_positive
BenchmarkTest02629,89,False,True,false_positive
BenchmarkTest02630,89,True,True,true_positive
BenchmarkTest02631,89,False,True,false_positive
BenchmarkTest02632,89,True,True,true_positive
BenchmarkTest02633,89,False,True,false_positive
BenchmarkTest02634,89,False,True,false_positive
BenchmarkTest02635,89,True,True,true_positive
BenchmarkTest02636,89,False,True,false_positive
BenchmarkTest02637,89,False,True,false_positive
BenchmarkTest02638,89,True,True,true_positive
BenchmarkTest02639,89,False,True,false_positive
BenchmarkTest02640,89,False,True,false_positive
BenchmarkTest02641,89,True,True,true_positive
BenchmarkTest02642,89,True,True,true_positive
BenchmarkTest02643,89,True,True,true_positive
BenchmarkTest02644,89,True,True,true_positive
BenchmarkTest02645,89,True,True,true_positive
BenchmarkTest02646,89,True,True,true_positive
BenchmarkTest02647,89,True,True,true_positive
BenchmarkTest02648,89,False,True,false_positive
BenchmarkTest02649,89,True,True,true_positive
BenchmarkTest02650,89,True,True,true_positive
BenchmarkTest02651,89,True,True,true_positive
BenchmarkTest02652,89,False,True,false_positive
BenchmarkTest02653,89,True,True,true_positive
BenchmarkTest02654,89,True,True,true_positive
BenchmarkTest02655,89,True,True,true_positive
BenchmarkTest02656,89,True,True,true_positive
BenchmarkTest02657,89,False,True,false_positive
BenchmarkTest02658,327,True,True,true_positive
BenchmarkTest02659,327,False,False,true_negative
BenchmarkTest02660,327,True,True,true_positive
BenchmarkTest02661,327,True,True,true_positive
BenchmarkTest02662,327,False,False,true_negative
BenchmarkTest02663,327,True,True,true_positive
BenchmarkTest02664,22,False,True,false_positive
BenchmarkTest02665,22,False,True,false_positive
BenchmarkTest02666,22,False,True,false_positive
BenchmarkTest02667,22,False,True,false_positive
BenchmarkTest02668,22,False,True,false_positive
BenchmarkTest02669,22,False,True,false_positive
BenchmarkTest02670,328,True,True,true_positive
BenchmarkTest02671,328,True,True,true_positive
BenchmarkTest02672,328,False,False,true_negative
BenchmarkTest02673,328,False,False,true_negative
BenchmarkTest02674,328,True,True,true_positive
BenchmarkTest02675,328,True,True,true_positive
BenchmarkTest02676,328,False,False,true_negative
BenchmarkTest02677,328,True,False,false_negative
BenchmarkTest02678,328,False,False,true_negative
BenchmarkTest02679,79,False,False,true_negative
BenchmarkTest02680,79,False,False,true_negative
BenchmarkTest02681,79,False,False,true_negative
BenchmarkTest02682,79,False,False,true_negative
BenchmarkTest02683,79,False,False,true_negative
BenchmarkTest02684,79,False,False,true_negative
BenchmarkTest02685,79,False,False,true_negative
BenchmarkTest02686,79,False,False,true_negative
BenchmarkTest02687,79,False,False,true_negative
BenchmarkTest02688,79,False,False,true_negative
BenchmarkTest02689,79,False,False,true_negative
BenchmarkTest02690,79,False,False,true_negative
BenchmarkTest02691,79,False,False,true_negative
BenchmarkTest02692,79,False,False,true_negative
BenchmarkTest02693,79,False,False,true_negative
BenchmarkTest02694,79,False,False,true_negative
BenchmarkTest02695,79,False,False,true_negative
BenchmarkTest02696,79,False,False,true_negative
BenchmarkTest02697,78,False,True,false_positive
BenchmarkTest02698,78,False,True,false_positive
BenchmarkTest02699,78,False,True,false_positive
BenchmarkTest02700,330,True,True,true_positive
BenchmarkTest02701,330,True,True,true_positive
BenchmarkTest02702,330,True,True,true_positive
BenchmarkTest02703,330,True,True,true_positive
BenchmarkTest02704,330,True,True,true_positive
BenchmarkTest02705,330,True,True,true_positive
BenchmarkTest02706,330,True,True,true_positive
BenchmarkTest02707,330,True,True,true_positive
BenchmarkTest02708,330,True,True,true_positive
BenchmarkTest02709,614,True,True,true_positive
BenchmarkTest02710,614,True,True,true_positive
BenchmarkTest02711,614,False,False,true_negative
BenchmarkTest02712,79,False,False,true_negative
BenchmarkTest02713,78,False,True,false_positive
BenchmarkTest02714,78,False,True,false_positive
BenchmarkTest02715,330,False,False,true_negative
BenchmarkTest02716,330,False,False,true_negative
BenchmarkTest02717,330,False,False,true_negative
BenchmarkTest02718,330,False,False,true_negative
BenchmarkTest02719,330,False,False,true_negative
BenchmarkTest02720,330,False,False,true_negative
BenchmarkTest02721,330,False,False,true_negative
BenchmarkTest02722,501,False,False,true_negative
BenchmarkTest02723,501,False,False,true_negative
BenchmarkTest02724,501,False,False,true_negative
BenchmarkTest02725,501,False,False,true_negative
BenchmarkTest02726,501,False,False,true_negative
BenchmarkTest02727,89,False,False,true_negative
BenchmarkTest02728,89,False,False,true_negative
BenchmarkTest02729,89,False,False,true_negative
BenchmarkTest02730,89,False,False,true_negative
BenchmarkTest02731,89,False,False,true_negative
BenchmarkTest02732,89,False,False,true_negative
BenchmarkTest02733,89,False,False,true_negative
BenchmarkTest02734,89,False,False,true_negative
BenchmarkTest02735,89,False,False,true_negative
BenchmarkTest02736,89,False,False,true_negative
BenchmarkTest02737,89,False,False,true_negative
BenchmarkTest02738,89,False,True,false_positive
BenchmarkTest02739,89,False,True,false_positive
BenchmarkTest02740,89,False,True,false_positive
